Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
Turkiye,F-104S,FGA aircraft,Aircraft,1974,No,18,Yes,1975,No,New,12.5,12.5,225,No
Turkiye,F-104S,FGA aircraft,Aircraft,1975,No,11,Yes,1976,Yes,New,12.5,12.5,137.5,No
Turkiye,F-104S,FGA aircraft,Aircraft,1975,No,11,Yes,1977,Yes,New,12.5,12.5,137.5,No
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,10,No,1987,No,New,28.5,28.5,285,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,11,No,1988,No,New,28.5,28.5,313.5,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,28,No,1992,No,New,28.5,28.5,798,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,16,No,1993,No,New,28.5,28.5,456,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,16,Yes,1989,No,New,28.5,28.5,456,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,24,Yes,1990,No,New,28.5,28.5,684,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,25,Yes,1991,No,New,28.5,28.5,712.5,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,20,Yes,1994,No,New,28.5,28.5,570,Yes
Turkiye,F-16C,FGA aircraft,Aircraft,1984,No,10,Yes,1995,No,New,28.5,28.5,285,Yes
Turkiye,F-16C-50,FGA aircraft,Aircraft,1992,No,26,No,1997,No,New,31,31,806,Yes
Turkiye,F-16C-50,FGA aircraft,Aircraft,1992,No,4,No,1998,No,New,31,31,124,Yes
Turkiye,F-16C-50,FGA aircraft,Aircraft,1992,No,10,Yes,1996,No,New,31,31,310,Yes
Turkiye,F-16C-50,FGA aircraft,Aircraft,1994,No,20,No,1998,No,New,31,31,620,Yes
Turkiye,F-16C-50,FGA aircraft,Aircraft,1994,No,20,No,1999,No,New,31,31,620,Yes
Turkiye,F-16C-50,FGA aircraft,Aircraft,2007,No,6,Yes,2011,No,New,31,31,186,Yes
Turkiye,F-16C-50,FGA aircraft,Aircraft,2007,No,24,Yes,2012,No,New,31,31,744,Yes
Turkiye,F-4E,FGA aircraft,Aircraft,1978,Yes,16,Yes,1979,Yes,New,25,25,400,No
Turkiye,F-4E,FGA aircraft,Aircraft,1978,Yes,16,Yes,1978,No,New,25,25,400,No
Turkiye,F-4E,FGA aircraft,Aircraft,1973,No,40,Yes,1974,No,New,25,25,1000,No
Turkiye,F-4E,FGA aircraft,Aircraft,1984,No,15,No,1985,No,Second hand,25,10,150,No
Turkiye,F-4E,FGA aircraft,Aircraft,1987,No,40,No,1987,No,Second hand,25,10,400,No
Turkiye,F-4E,FGA aircraft,Aircraft,1981,No,15,No,1981,No,Second hand,25,10,150,No
Turkiye,F-4E,FGA aircraft,Aircraft,1991,No,5,No,1991,No,Second hand,25,10,50,No
Turkiye,F-4E,FGA aircraft,Aircraft,1991,No,29,Yes,1992,No,Second hand,25,10,290,No
Turkiye,F-4E,FGA aircraft,Aircraft,1991,No,6,Yes,1993,No,Second hand,25,10,60,No
Turkiye,F-5A,FGA aircraft,Aircraft,1965,Yes,10,Yes,1970,Yes,New,8,8,80,No
Turkiye,F-5A,FGA aircraft,Aircraft,1965,Yes,10,Yes,1971,Yes,New,8,8,80,No
Turkiye,F-5A,FGA aircraft,Aircraft,1965,Yes,14,Yes,1966,No,New,8,8,112,No
Turkiye,F-5A,FGA aircraft,Aircraft,1965,Yes,25,Yes,1967,No,New,8,8,200,No
Turkiye,F-5A,FGA aircraft,Aircraft,1965,Yes,25,Yes,1968,No,New,8,8,200,No
Turkiye,F-5A,FGA aircraft,Aircraft,1965,Yes,24,Yes,1969,No,New,8,8,192,No
Turkiye,F-5A,FGA aircraft,Aircraft,1985,Yes,4,No,1986,Yes,Second hand,8,3.2,12.8,No
Turkiye,F-84,FGA aircraft,Aircraft,1951,No,32,Yes,1954,No,Second hand,3.2,1.28,40.96,No
Turkiye,F-84,FGA aircraft,Aircraft,1951,No,77,Yes,1955,No,Second hand,3.2,1.28,98.56,No
Turkiye,F-84,FGA aircraft,Aircraft,1951,No,142,Yes,1952,No,Second hand,3.2,1.28,181.76,No
Turkiye,F-84,FGA aircraft,Aircraft,1951,No,107,Yes,1953,No,Second hand,3.2,1.28,136.96,No
Turkiye,F-84,FGA aircraft,Aircraft,1956,Yes,69,No,1956,No,Second hand,3.2,1.28,88.32,No
Turkiye,F-84,FGA aircraft,Aircraft,1956,Yes,1,No,1960,No,Second hand,3.2,1.28,1.28,No
Turkiye,F-84,FGA aircraft,Aircraft,1956,Yes,40,No,1957,No,Second hand,3.2,1.28,51.2,No
Turkiye,F-84,FGA aircraft,Aircraft,1956,Yes,11,No,1958,No,Second hand,3.2,1.28,14.08,No
Turkiye,F-84F,FGA aircraft,Aircraft,1955,Yes,36,Yes,1958,Yes,New,3.75,3.75,135,No
Turkiye,F-84F,FGA aircraft,Aircraft,1955,Yes,36,Yes,1957,Yes,New,3.75,3.75,135,No
Turkiye,F-84F,FGA aircraft,Aircraft,1955,Yes,36,Yes,1959,No,New,3.75,3.75,135,No
Turkiye,Fletcher,destroyer,Ships,1967,No,2,No,1967,No,Second hand,100.56,40.22,80.45,No
Turkiye,Fletcher,destroyer,Ships,1967,No,3,No,1969,No,Second hand,100.56,40.22,120.67,No
Turkiye,Gearing FRAM-1,destroyer,Ships,1982,No,1,No,1982,No,Second hand,145,58,58,No
Turkiye,Gearing FRAM-1,destroyer,Ships,1980,No,2,No,1980,No,Second hand,145,58,116,No
Turkiye,Gearing FRAM-1,destroyer,Ships,1981,No,1,No,1981,No,Second hand,145,58,58,No
Turkiye,Gearing FRAM-1,destroyer,Ships,1981,No,1,No,1982,No,Second hand,145,58,58,No
Turkiye,Gearing FRAM-1,destroyer,Ships,1979,No,1,No,1979,No,Second hand,145,58,58,No
Turkiye,Gearing FRAM-1,destroyer,Ships,1973,No,2,No,1973,No,Second hand,145,58,116,No
Turkiye,Gearing FRAM-1,destroyer,Ships,1971,No,2,No,1971,No,Second hand,145,58,116,No
Turkiye,Gearing FRAM-2,destroyer,Ships,1972,No,1,No,1972,No,Second hand,135,54,54,No
Turkiye,Gearing FRAM-2,destroyer,Ships,1974,No,1,No,1974,No,Second hand,135,54,54,No
Turkiye,Gnat-750,UAV,Aircraft,1994,No,6,Yes,1995,Yes,New,0.2,0.2,1.2,No
Turkiye,Gnat-750,UAV,Aircraft,1998,No,2,Yes,1998,Yes,New,0.2,0.2,0.4,No
Turkiye,Gnat-750,UAV,Aircraft,1995,No,8,Yes,1995,Yes,New,0.2,0.2,1.6,No
Turkiye,Gnat-750,UAV,Aircraft,1995,No,8,Yes,1996,Yes,New,0.2,0.2,1.6,No
Turkiye,Gulfstream-4,light transport aircraft,Aircraft,1990,Yes,1,No,1993,No,New,23,23,23,No
Turkiye,Gulfstream-4,light transport aircraft,Aircraft,1990,Yes,1,Yes,1991,Yes,New,23,23,23,No
Turkiye,Gulfstream-4,light transport aircraft,Aircraft,1990,Yes,1,Yes,1992,Yes,New,23,23,23,No
Turkiye,GUPPY-1A,submarine,Ships,1972,No,1,No,1972,No,Second hand,40,16,16,No
Turkiye,GUPPY-2A,submarine,Ships,1970,No,2,No,1970,No,Second hand,46,18.4,36.8,No
Turkiye,GUPPY-2A,submarine,Ships,1970,No,3,No,1971,No,Second hand,46,18.4,55.2,No
Turkiye,GUPPY-2A,submarine,Ships,1970,No,2,No,1972,No,Second hand,46,18.4,36.8,No
Turkiye,GUPPY-3,submarine,Ships,1973,No,2,No,1973,No,Second hand,56,22.4,44.8,No
Turkiye,HADR,air search radar,Sensors,1985,No,1,Yes,1987,No,New,11,11,11,No
Turkiye,HADR,air search radar,Sensors,1985,No,1,Yes,1988,No,New,11,11,11,No
Turkiye,HADR,air search radar,Sensors,1985,No,1,Yes,1990,No,New,11,11,11,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1980,Yes,30,Yes,1986,Yes,New,0.9,0.9,27,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1980,Yes,30,Yes,1988,Yes,New,0.9,0.9,27,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1973,Yes,33,Yes,1978,No,New,0.9,0.9,29.7,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1982,Yes,15,Yes,1988,Yes,New,0.9,0.9,13.5,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1982,Yes,15,Yes,1987,Yes,New,0.9,0.9,13.5,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1982,No,20,Yes,1988,No,New,0.9,0.9,18,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1982,No,20,Yes,1989,No,New,0.9,0.9,18,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1990,No,22,Yes,1995,Yes,New,0.9,0.9,19.8,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1990,No,18,Yes,1996,Yes,New,0.9,0.9,16.2,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,No,32,Yes,1993,No,New,0.9,0.9,28.8,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,Yes,20,Yes,1999,Yes,New,0.9,0.9,18,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,Yes,20,Yes,2000,Yes,New,0.9,0.9,18,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,Yes,5,Yes,2001,Yes,New,0.9,0.9,4.5,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,Yes,5,Yes,1997,No,New,0.9,0.9,4.5,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,No,32,Yes,1994,Yes,New,0.9,0.9,28.8,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1991,Yes,15,Yes,1996,Yes,New,0.9,0.9,13.5,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1991,Yes,15,Yes,1997,Yes,New,0.9,0.9,13.5,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1995,No,16,Yes,2002,No,New,0.9,0.9,14.4,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,Yes,16,Yes,1998,Yes,New,0.9,0.9,14.4,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,Yes,17,Yes,2000,Yes,New,0.9,0.9,15.3,No
Turkiye,Harpoon Block-1,anti-ship missile,Missiles,1993,Yes,17,Yes,1999,Yes,New,0.9,0.9,15.3,No
Turkiye,Harpoon Block-2,anti-ship missile/SSM,Missiles,2008,No,25,No,2011,No,New,1,1,25,No
Turkiye,I-HAWK SAMS,SAM system,Air defence systems,2002,No,8,Yes,2005,No,Second hand but modernized,37.5,24.75,198,No
Turkiye,J-85 (1250),turbojet,Engines,1965,Yes,8,Yes,1967,Yes,New,0.6,0.6,4.8,No
Turkiye,J-85 (1250),turbojet,Engines,1965,Yes,8,Yes,1970,Yes,New,0.6,0.6,4.8,No
Turkiye,J-85 (1250),turbojet,Engines,1965,Yes,8,Yes,1966,No,New,0.6,0.6,4.8,No
Turkiye,J-85 (1250),turbojet,Engines,1965,Yes,8,Yes,1971,Yes,New,0.6,0.6,4.8,No
Turkiye,J-85 (1250),turbojet,Engines,1965,Yes,9,Yes,1968,Yes,New,0.6,0.6,5.4,No
Turkiye,J-85 (1250),turbojet,Engines,1965,Yes,9,Yes,1969,Yes,New,0.6,0.6,5.4,No
Turkiye,Javelin ATM,anti-tank missile,Missiles,2017,Yes,160,Yes,2017,No,New,0.03,0.03,4.8,No
Turkiye,JDAM,guided bomb,Missiles,2005,No,149,Yes,2008,Yes,New,0.02,0.02,2.98,No
Turkiye,JDAM,guided bomb,Missiles,2005,No,149,Yes,2009,Yes,New,0.02,0.02,2.98,No
Turkiye,JDAM,guided bomb,Missiles,2005,No,100,Yes,2007,Yes,New,0.02,0.02,2,No
Turkiye,JDAM,guided bomb,Missiles,2012,No,300,Yes,2013,Yes,New,0.02,0.02,6,No
Turkiye,JDAM,guided bomb,Missiles,2015,No,650,Yes,2017,Yes,New,0.02,0.02,13,No
Turkiye,JDAM,guided bomb,Missiles,2015,No,650,Yes,2018,Yes,New,0.02,0.02,13,No
Turkiye,JDAM,guided bomb,Missiles,2017,No,100,Yes,2018,Yes,New,0.02,0.02,2,No
Turkiye,JDAM,guided bomb,Missiles,2018,No,300,Yes,2019,No,New,0.02,0.02,6,No
Turkiye,JDAM,guided bomb,Missiles,2018,No,300,Yes,2020,Yes,New,0.02,0.02,6,No
Turkiye,JDAM,guided bomb,Missiles,2018,No,58,Yes,2021,Yes,New,0.02,0.02,1.16,No
Turkiye,KC-135,tanker/transport aircraft,Aircraft,1994,No,3,No,1997,No,Second hand but modernized,60,39.6,118.8,No
Turkiye,KC-135,tanker/transport aircraft,Aircraft,1994,No,4,No,1998,No,Second hand but modernized,60,39.6,158.4,No
Turkiye,KC-135,tanker/transport aircraft,Aircraft,1995,No,2,No,1995,No,Second hand,60,24,48,No
Turkiye,King Air,light transport aircraft,Aircraft,1990,Yes,5,No,1991,No,New,2.85,2.85,14.25,No
Turkiye,King Air,light transport aircraft,Aircraft,2012,No,5,No,2012,No,Second hand but modernized,2.85,1.88,9.41,No
Turkiye,Knox,frigate,Ships,1993,No,4,No,1993,No,Second hand,275,110,440,No
Turkiye,Knox,frigate,Ships,1993,No,4,No,1994,No,Second hand,275,110,440,No
Turkiye,LCT-6,landing craft,Ships,1966,Yes,4,No,1967,No,Second hand,6.3,2.52,10.08,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,1990,No,2,No,1995,No,New,7,7,14,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,1990,No,2,No,1996,No,New,7,7,14,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,1990,No,2,No,1998,No,New,7,7,14,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,1990,No,2,No,2000,No,New,7,7,14,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,2007,Yes,1,No,2011,No,New,7,7,7,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,2007,Yes,1,No,2013,No,New,7,7,7,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,2015,No,1,No,2018,No,New,7,7,7,No
Turkiye,LM-2500 (30001-35000),gas turbine,Engines,2015,No,1,No,2019,No,New,7,7,7,No
Turkiye,LSM,landing ship,Ships,1952,Yes,3,No,1952,No,Second hand but modernized,16,10.56,31.68,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,60,Yes,1951,Yes,Second hand,0.45,0.18,10.8,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,60,Yes,1952,Yes,Second hand,0.45,0.18,10.8,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,80,Yes,1953,Yes,Second hand,0.45,0.18,14.4,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,80,Yes,1954,Yes,Second hand,0.45,0.18,14.4,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,80,Yes,1955,Yes,Second hand,0.45,0.18,14.4,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,80,Yes,1956,Yes,Second hand,0.45,0.18,14.4,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,60,Yes,1957,Yes,Second hand,0.45,0.18,10.8,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,50,Yes,1958,Yes,Second hand,0.45,0.18,9,No
Turkiye,M-101 105mm,towed gun,Artillery,1949,Yes,50,Yes,1950,No,Second hand,0.45,0.18,9,No
Turkiye,M-107 175mm,self-propelled gun,Artillery,1972,Yes,12,Yes,1973,Yes,New,1.1,1.1,13.2,No
Turkiye,M-107 175mm,self-propelled gun,Artillery,1972,Yes,12,Yes,1974,Yes,New,1.1,1.1,13.2,No
Turkiye,M-107 175mm,self-propelled gun,Artillery,1972,Yes,12,Yes,1975,Yes,New,1.1,1.1,13.2,No
Turkiye,M-108 105mm,self-propelled gun,Artillery,1968,Yes,13,Yes,1969,Yes,Second hand,0.9,0.36,4.68,No
Turkiye,M-108 105mm,self-propelled gun,Artillery,1968,Yes,13,Yes,1970,Yes,Second hand,0.9,0.36,4.68,No
Turkiye,M-110A2 203mm,self-propelled gun,Artillery,1991,Yes,3,Yes,1993,Yes,Second hand,1.1,0.44,1.32,No
Turkiye,M-110A2 203mm,self-propelled gun,Artillery,1991,Yes,69,Yes,1992,No,Second hand,1.1,0.44,30.36,No
Turkiye,M-110A2 203mm,self-propelled gun,Artillery,1976,Yes,6,Yes,1978,Yes,New,1.1,1.1,6.6,No
Turkiye,M-110A2 203mm,self-propelled gun,Artillery,1976,Yes,10,Yes,1979,Yes,New,1.1,1.1,11,No
Turkiye,M-113,APC,Armoured vehicles,1961,Yes,250,Yes,1961,Yes,New,0.25,0.25,62.5,No
Turkiye,M-113,APC,Armoured vehicles,1961,Yes,250,Yes,1964,Yes,New,0.25,0.25,62.5,No
Turkiye,M-113,APC,Armoured vehicles,1961,Yes,250,Yes,1963,Yes,New,0.25,0.25,62.5,No
Turkiye,M-113,APC,Armoured vehicles,1961,Yes,250,Yes,1962,Yes,New,0.25,0.25,62.5,No
Turkiye,M-113,APC,Armoured vehicles,1964,Yes,291,Yes,1966,Yes,New,0.25,0.25,72.75,No
Turkiye,M-113,APC,Armoured vehicles,1964,Yes,290,Yes,1965,No,New,0.25,0.25,72.5,No
Turkiye,M-113,APC,Armoured vehicles,1990,No,119,Yes,1992,No,Second hand,0.25,0.1,11.9,No
Turkiye,M-113,APC,Armoured vehicles,1990,No,131,Yes,1993,No,Second hand,0.25,0.1,13.1,No
Turkiye,M-113,APC,Armoured vehicles,1974,Yes,75,Yes,1974,No,New,0.25,0.25,18.75,No
Turkiye,M-113,APC,Armoured vehicles,1974,Yes,75,Yes,1975,No,New,0.25,0.25,18.75,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,50,Yes,1950,Yes,Second hand,0.5,0.2,10,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,57,Yes,1951,Yes,Second hand,0.5,0.2,11.4,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,60,Yes,1952,Yes,Second hand,0.5,0.2,12,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,60,Yes,1953,Yes,Second hand,0.5,0.2,12,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,60,Yes,1954,Yes,Second hand,0.5,0.2,12,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,60,Yes,1955,Yes,Second hand,0.5,0.2,12,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,60,Yes,1956,Yes,Second hand,0.5,0.2,12,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,60,Yes,1957,Yes,Second hand,0.5,0.2,12,No
Turkiye,M-114 155mm,towed gun,Artillery,1949,Yes,50,Yes,1958,Yes,Second hand,0.5,0.2,10,No
Turkiye,M-115 203mm,towed gun,Artillery,1960,Yes,31,Yes,1961,Yes,Second hand,0.75,0.3,9.3,No
Turkiye,M-115 203mm,towed gun,Artillery,1960,Yes,33,Yes,1962,Yes,Second hand,0.75,0.3,9.9,No
Turkiye,M-115 203mm,towed gun,Artillery,1960,Yes,33,Yes,1963,Yes,Second hand,0.75,0.3,9.9,No
Turkiye,M-115 203mm,towed gun,Artillery,1960,Yes,33,Yes,1964,Yes,Second hand,0.75,0.3,9.9,No
Turkiye,M-115 203mm,towed gun,Artillery,1960,Yes,32,Yes,1965,Yes,Second hand,0.75,0.3,9.6,No
Turkiye,M-24 Chaffee,light tank,Armoured vehicles,1949,Yes,57,Yes,1951,Yes,Second hand,0.75,0.3,17.1,No
Turkiye,M-24 Chaffee,light tank,Armoured vehicles,1949,Yes,57,Yes,1950,Yes,Second hand,0.75,0.3,17.1,No
Turkiye,M-270 MLRS,self-propelled MRL,Artillery,1988,No,9,No,1989,No,New,1.2,1.2,10.8,No
Turkiye,M-270 MLRS,self-propelled MRL,Artillery,1988,No,6,No,1992,No,New,1.2,1.2,7.2,No
Turkiye,M-41,light tank,Armoured vehicles,1959,Yes,50,Yes,1959,Yes,Second hand,1.1,0.44,22,No
Turkiye,M-41,light tank,Armoured vehicles,1959,Yes,50,Yes,1960,Yes,Second hand,1.1,0.44,22,No
Turkiye,M-44 155mm,self-propelled gun,Artillery,1962,Yes,75,Yes,1965,Yes,Second hand,0.8,0.32,24,No
Turkiye,M-44 155mm,self-propelled gun,Artillery,1962,Yes,70,Yes,1963,Yes,Second hand,0.8,0.32,22.4,No
Turkiye,M-44 155mm,self-propelled gun,Artillery,1962,Yes,75,Yes,1964,Yes,Second hand,0.8,0.32,24,No
Turkiye,M-47,tank,Armoured vehicles,1954,Yes,135,Yes,1958,Yes,New,1.05,1.05,141.75,No
Turkiye,M-47,tank,Armoured vehicles,1954,Yes,135,Yes,1955,Yes,New,1.05,1.05,141.75,No
Turkiye,M-47,tank,Armoured vehicles,1954,Yes,135,Yes,1956,Yes,New,1.05,1.05,141.75,No
Turkiye,M-47,tank,Armoured vehicles,1954,Yes,135,Yes,1957,Yes,New,1.05,1.05,141.75,No
Turkiye,M-48,tank,Armoured vehicles,1960,No,250,Yes,1965,Yes,Second hand,1.23,0.49,123,No
Turkiye,M-48,tank,Armoured vehicles,1960,No,250,Yes,1961,No,Second hand,1.23,0.49,123,No
Turkiye,M-48,tank,Armoured vehicles,1960,No,250,Yes,1962,No,Second hand,1.23,0.49,123,No
Turkiye,M-48,tank,Armoured vehicles,1960,No,250,Yes,1963,No,Second hand,1.23,0.49,123,No
Turkiye,M-48,tank,Armoured vehicles,1960,No,250,Yes,1964,No,Second hand,1.23,0.49,123,No
Turkiye,M-48,tank,Armoured vehicles,1971,Yes,400,Yes,1972,No,Second hand,1.23,0.49,196.8,No
Turkiye,M-48,tank,Armoured vehicles,1971,Yes,300,Yes,1973,No,Second hand,1.23,0.49,147.6,No
Turkiye,M-48,tank,Armoured vehicles,1971,Yes,300,Yes,1971,No,Second hand,1.23,0.49,147.6,No
Turkiye,M-51 75mm,AA gun,Air defence systems,1960,Yes,25,Yes,1961,Yes,Second hand,1,0.4,10,No
Turkiye,M-51 75mm,AA gun,Air defence systems,1960,Yes,25,Yes,1962,Yes,Second hand,1,0.4,10,No
Turkiye,M-52 105mm,self-propelled gun,Artillery,1962,Yes,88,Yes,1963,Yes,Second hand,0.9,0.36,31.68,No
Turkiye,M-52 105mm,self-propelled gun,Artillery,1962,Yes,100,Yes,1964,Yes,Second hand,0.9,0.36,36,No
Turkiye,M-52 105mm,self-propelled gun,Artillery,1962,Yes,100,Yes,1965,Yes,Second hand,0.9,0.36,36,No
Turkiye,M-52 105mm,self-propelled gun,Artillery,1962,Yes,65,Yes,1966,Yes,Second hand,0.9,0.36,23.4,No
Turkiye,M-55 203mm,self-propelled gun,Artillery,1965,Yes,27,Yes,1966,Yes,Second hand,1.1,0.44,11.88,No
Turkiye,M-55 203mm,self-propelled gun,Artillery,1965,Yes,27,Yes,1967,Yes,Second hand,1.1,0.44,11.88,No
Turkiye,M-55 203mm,self-propelled gun,Artillery,1965,Yes,27,Yes,1968,Yes,Second hand,1.1,0.44,11.88,No
Turkiye,M-578,ARV,Armoured vehicles,1998,No,25,Yes,1999,Yes,Second hand,0.36,0.14,3.6,No
Turkiye,M-59,APC,Armoured vehicles,1956,Yes,250,Yes,1957,Yes,New,0.22,0.22,55,No
Turkiye,M-59,APC,Armoured vehicles,1956,Yes,250,Yes,1958,Yes,New,0.22,0.22,55,No
Turkiye,M-59 155mm,towed gun,Artillery,1955,Yes,21,Yes,1955,Yes,Second hand,0.75,0.3,6.3,No
Turkiye,M-59 155mm,towed gun,Artillery,1955,Yes,75,Yes,1956,Yes,Second hand,0.75,0.3,22.5,No
Turkiye,M-59 155mm,towed gun,Artillery,1955,Yes,75,Yes,1957,Yes,Second hand,0.75,0.3,22.5,No
Turkiye,M-60A1,tank,Armoured vehicles,1991,Yes,25,No,1992,No,Second hand,1.8,0.72,18,No
Turkiye,M-60A1,tank,Armoured vehicles,1991,Yes,62,No,1994,No,Second hand,1.8,0.72,44.64,No
Turkiye,M-60A1,tank,Armoured vehicles,1991,Yes,187,Yes,1993,No,Second hand,1.8,0.72,134.64,No
Turkiye,M-60A3,tank,Armoured vehicles,1991,Yes,391,No,1992,No,Second hand,2.1,0.84,328.44,No
Turkiye,M-60A3,tank,Armoured vehicles,1991,Yes,267,No,1993,No,Second hand,2.1,0.84,224.28,No
Turkiye,MIM-14,SAM,Missiles,1958,Yes,87,Yes,1959,Yes,New,0.4,0.4,34.8,No
Turkiye,MIM-14,SAM,Missiles,1958,Yes,87,Yes,1960,Yes,New,0.4,0.4,34.8,No
Turkiye,MIM-14,SAM,Missiles,1958,Yes,87,Yes,1963,Yes,New,0.4,0.4,34.8,No
Turkiye,MIM-14,SAM,Missiles,1958,Yes,87,Yes,1964,Yes,New,0.4,0.4,34.8,No
Turkiye,MIM-14,SAM,Missiles,1958,Yes,88,Yes,1961,Yes,New,0.4,0.4,35.2,No
Turkiye,MIM-14,SAM,Missiles,1958,Yes,88,Yes,1962,Yes,New,0.4,0.4,35.2,No
Turkiye,MIM-23B,SAM,Missiles,2002,Yes,175,Yes,2005,No,Second hand,0.17,0.07,11.9,No
Turkiye,MIM-3,SAM,Missiles,1954,Yes,50,Yes,1955,Yes,New,0.2,0.2,10,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1990,No,1,No,1995,No,New,5,5,5,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1990,No,1,No,1996,No,New,5,5,5,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1982,Yes,1,No,1987,No,New,5,5,5,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1982,Yes,2,No,1988,No,New,5,5,10,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1982,Yes,1,No,1989,No,New,5,5,5,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1975,Yes,1,No,1980,No,New,5,5,5,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1975,Yes,1,No,1981,No,New,5,5,5,No
Turkiye,Mk-29 SAMS,naval SAM system,Naval weapons,1975,Yes,1,No,1982,No,New,5,5,5,No
Turkiye,Mk-37,ASW torpedo,Missiles,1973,Yes,9,Yes,1976,Yes,New,1,1,9,No
Turkiye,Mk-37,ASW torpedo,Missiles,1973,Yes,10,Yes,1977,Yes,New,1,1,10,No
Turkiye,Mk-37,ASW torpedo,Missiles,1973,Yes,9,Yes,1978,Yes,New,1,1,9,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,3,Yes,1981,Yes,New,1,1,3,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,3,Yes,1982,Yes,New,1,1,3,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,3,Yes,1983,Yes,New,1,1,3,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,4,Yes,1984,Yes,New,1,1,4,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,3,Yes,1985,Yes,New,1,1,3,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,3,Yes,1986,Yes,New,1,1,3,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,3,Yes,1987,Yes,New,1,1,3,No
Turkiye,Mk-37,ASW torpedo,Missiles,1978,Yes,3,Yes,1988,Yes,New,1,1,3,No
